Autor;Emenda;UO (Ajustada);Funcional;Ação + Subtítulo;Valor aprovado;Empenhado;Depesa Executada;Pago
ROBERTO BALESTRA;14780008-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0052;NO ESTADO DE GOIÁS;5562300;2431625;2431625;1791625
ROBERTO BALESTRA;14780009-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0052;NO ESTADO DE GOIÁS;3700000;1290000;1290000;620560
ROBERTO BRITTO;24700001-2017;FUNDO NACIONAL DE SAÚDE;10.305.2015.20YJ.0029;NO ESTADO DA BAHIA;2000000;0;0;0
ROBERTO BRITTO;24700002-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0029;NO ESTADO DA BAHIA;100000;0;0;0
ROBERTO BRITTO;24700003-2017;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0029;NO ESTADO DA BAHIA;700000;682500;0;0
ROBERTO BRITTO;24700004-2017;MINISTÉRIO DA INTEGRAÇÃO NACIONAL;15.244.2029.7K66.0029;NO ESTADO DA BAHIA;5869538;0;0;0
ROBERTO BRITTO;24700005-2017;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0029;NO ESTADO DA BAHIA;750000;250000;0;0
ROBERTO BRITTO;24700006-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;3000000;1768060;0;0
ROBERTO BRITTO;24700007-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0029;NO ESTADO DA BAHIA;600000;19990;0;0
ROBERTO BRITTO;24700008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0029;NO ESTADO DA BAHIA;2000000;0;0;0
ROBERTO BRITTO;24700010-2017;MINISTÉRIO DA JUSTIÇA;14.422.2016.8843.0029;NO ESTADO DA BAHIA;300000;0;0;0
ROBERTO BRITTO;24700001-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;100000;99990;99990;99990
ROBERTO BRITTO;24700002-2016;MINISTÉRIO DA INTEGRAÇÃO NACIONAL;15.244.2029.7K66.0029;NO ESTADO DA BAHIA;1000000;950000;950000;0
ROBERTO BRITTO;24700003-2016;MINISTÉRIO DA INTEGRAÇÃO NACIONAL;15.244.2029.7K66.0029;NO ESTADO DA BAHIA;4470000;4448860;4448860;0
ROBERTO BRITTO;24700004-2016;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0029;NO ESTADO DA BAHIA;600000;304311;304311;0
ROBERTO BRITTO;24700005-2016;MINISTÉRIO DO DESENVOLVIMENTO SOCIAL E COMBATE À FOME;08.511.2069.8948.0029;NO ESTADO DA BAHIA;800000;798547;798547;798547
ROBERTO BRITTO;24700006-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;5899999;4578700;4578700;3725100
ROBERTO BRITTO;24700007-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0029;NO ESTADO DA BAHIA;200000;200000;200000;200000
ROBERTO BRITTO;24700008-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0029;NO ESTADO DA BAHIA;100000;100000;100000;100000
ROBERTO BRITTO;24700009-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.2261;NO MUNICÍPIO DE SALVADOR - BA;100000;99770;99770;99770
ROBERTO BRITTO;24700010-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.2261;NO MUNICÍPIO DE SALVADOR - BA;100000;0;0;0
ROBERTO BRITTO;24700011-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;100000;100000;100000;100000
ROBERTO BRITTO;24700012-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0029;NO ESTADO DA BAHIA;600000;0;0;0
ROBERTO BRITTO;24700013-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.6178.0029;NO ESTADO DA BAHIA;572410;0;0;0
ROBERTO BRITTO;24700014-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.6178.0029;NO ESTADO DA BAHIA;500000;500000;500000;0
ROBERTO BRITTO;24700015-2016;MINISTÉRIO DAS MULHERES, DA IGUALDADE RACIAL E DOS DIREITOS HUMANOS - ADMINISTRAÇÃO DIRETA;14.422.2016.210A.0029;NO ESTADO DA BAHIA;0;0;0;150000
ROBERTO BRITTO;24700015-2016;MINISTÉRIO DAS MULHERES, IGUALDADE RACIAL E DIREITOS HUMANOS - ADMINISTRAÇÃO DIRETA;14.422.2016.210A.0029;NO ESTADO DA BAHIA;200000;200000;200000;0
ROBERTO BRITTO;24700001-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;100000;100000;100000;100000
ROBERTO BRITTO;24700002-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0029;NO ESTADO DA BAHIA;6612300;3101272;3101272;534143
ROBERTO BRITTO;24700003-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0029;NO ESTADO DA BAHIA;300000;300000;300000;146250
ROBERTO BRITTO;24700004-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;100000;100000;100000;100000
ROBERTO BRITTO;24700005-2015;MINISTÉRIO DO DESENVOLVIMENTO SOCIAL E COMBATE À FOME;08.511.2069.8948.0029;NO ESTADO DA BAHIA;1000000;0;0;0
ROBERTO BRITTO;24700006-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;5662300;3174259;3174259;3174259
ROBERTO BRITTO;24700007-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0029;NO ESTADO DA BAHIA;200000;0;0;0
ROBERTO BRITTO;24700008-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0029;NO ESTADO DA BAHIA;200000;114882;114882;107760
ROBERTO BRITTO;24700009-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.2261;NO MUNICÍPIO DE SALVADOR - BA;100000;0;0;0
ROBERTO BRITTO;24700010-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.2143;NO MUNICÍPIO DE JUAZEIRO - BA;200000;0;0;0
ROBERTO BRITTO;24700011-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.2261;NO MUNICÍPIO DE SALVADOR - BA;100000;0;0;0
ROBERTO BRITTO;24700012-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0029;NO ESTADO DA BAHIA;1500000;0;0;0
ROBERTO BRITTO;24700013-2015;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0029;NO ESTADO DA BAHIA;250000;250000;250000;121875
ROBERTO DE LUCENA;28160001-2017;MINISTÉRIO DO MEIO AMBIENTE;18.128.2078.20VY.0035;NO ESTADO DE SÃO PAULO;300000;0;0;0
ROBERTO DE LUCENA;28160002-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0035;NO ESTADO DE SÃO PAULO;3500000;2216850;0;0
ROBERTO DE LUCENA;28160003-2017;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.368.2080.0509.0035;NO ESTADO DE SÃO PAULO;359769;0;0;0
ROBERTO DE LUCENA;28160004-2017;MINISTÉRIO DA JUSTIÇA;14.422.2016.210B.0035;NO ESTADO DE SÃO PAULO;300000;0;0;0
ROBERTO DE LUCENA;28160005-2017;MINISTÉRIO DA JUSTIÇA;14.422.2016.8843.0035;NO ESTADO DE SÃO PAULO;200000;0;0;0
ROBERTO DE LUCENA;28160006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;3800000;2800000;2800000;2800000
ROBERTO DE LUCENA;28160007-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.4007;NO MUNICÍPIO DE VOTUPORANGA - SP;200000;200000;200000;200000
ROBERTO DE LUCENA;28160008-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;659769;344920;0;0
ROBERTO DE LUCENA;28160009-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;3000000;200000;0;0
ROBERTO DE LUCENA;28160010-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;1000000;0;0;0
ROBERTO DE LUCENA;28160011-2017;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0035;NO ESTADO DE SÃO PAULO;2000000;1121250;0;0
ROBERTO DE LUCENA;28160001-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;54142;54142;54142;54142
ROBERTO DE LUCENA;28160001-2016;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0035;NO ESTADO DE SÃO PAULO;7857;0;0;0
ROBERTO DE LUCENA;28160001-2016;MINISTÉRIO DO TURISMO;23.695.2076.20Y3.0035;NO ESTADO DE SÃO PAULO;309219;309219;309219;309219
ROBERTO DE LUCENA;28160002-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0035;NO ESTADO DE SÃO PAULO;2000000;1300000;1300000;13071
ROBERTO DE LUCENA;28160003-2016;MINISTÉRIO DAS RELAÇÕES EXTERIORES;07.212.2082.20X0.0002;NO EXTERIOR;300000;0;0;0
ROBERTO DE LUCENA;28160004-2016;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2052.20Y1.0035;NO ESTADO DE SÃO PAULO;500000;500000;500000;0
ROBERTO DE LUCENA;28160005-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;18561;18561;18561;18561
ROBERTO DE LUCENA;28160005-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;652657;94800;94800;94800
ROBERTO DE LUCENA;28160006-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;600;600;600;600
ROBERTO DE LUCENA;28160006-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;3999400;3948130;3948130;3308130
ROBERTO DE LUCENA;28160007-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;3000000;2589998;2589998;2589998
ROBERTO DE LUCENA;28160008-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;10000;0;0;0
ROBERTO DE LUCENA;28160008-2016;MINISTÉRIO DO TURISMO;23.695.2076.20Y3.0035;NO ESTADO DE SÃO PAULO;1490000;1484000;1484000;1484000
ROBERTO DE LUCENA;28160009-2016;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0035;NO ESTADO DE SÃO PAULO;3000000;2824500;2824500;0
ROBERTO DE LUCENA;28160001-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0035;NO ESTADO DE SÃO PAULO;1500000;8550;8550;8550
ROBERTO DE LUCENA;28160002-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.3759;NO MUNICÍPIO DE PACAEMBU - SP;262300;4285;4285;4285
ROBERTO DE LUCENA;28160003-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0035;NO ESTADO DE SÃO PAULO;3600000;2100000;2100000;1631625
ROBERTO DE LUCENA;28160004-2015;MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;19.126.2025.20V8.0035;NO ESTADO DE SÃO PAULO;1000000;0;0;0
ROBERTO DE LUCENA;28160006-2015;MINISTÉRIO DAS RELAÇÕES EXTERIORES;07.212.2057.20X0.0025;NO ESTADO DA PARAÍBA;500000;0;0;0
ROBERTO DE LUCENA;28160007-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3622;NO MUNICÍPIO DE ITAPEVA - SP;3000000;0;0;0
ROBERTO DE LUCENA;28160008-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.7242;GRUPO DE APOIO AO ADOLESCENTE E À CRIANÇA COM CÂNCER (GRAACC) - NO MUNICÍPIO DE SÃO PAULO - SP;300000;0;0;0
ROBERTO DE LUCENA;28160009-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.7244;INSTITUTO DO CORAÇÃO - INCOR (FUNDAÇÃO ZERBINI) - NO MUNICÍPIO DE SÃO PAULO - SP;300000;0;0;0
ROBERTO DE LUCENA;28160010-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;1000000;0;0;0
ROBERTO DE LUCENA;28160011-2015;MINISTÉRIO DO TURISMO;23.695.2076.20Y3.0035;NO ESTADO DE SÃO PAULO;1000000;0;0;0
ROBERTO DE LUCENA;28160012-2015;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3969;NO MUNICÍPIO DE TATUÍ - SP;2500000;2499991;2499991;0
ROBERTO DE LUCENA;28160013-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;562300;0;0;0
ROBERTO DE LUCENA;28160014-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3743;NO MUNICÍPIO DE NOVA ODESSA - SP;500000;0;0;0
ROBERTO DE LUCENA;28160016-2015;SECRETARIA DE DIREITOS HUMANOS;14.243.2062.14UF.0035;NO ESTADO DE SÃO PAULO;300000;119979;119979;119979
ROBERTO DORNER;28240001-2015;MINISTÉRIO DA CULTURA;13.392.2027.14U2.5401;NO MUNICÍPIO DE SINOP - MT;1000000;0;0;0
ROBERTO DORNER;28240002-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0051;NO ESTADO DE MATO GROSSO;6912300;3624475;3624475;576940
ROBERTO DORNER;28240003-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5370;NO MUNICÍPIO DE PONTES E LACERDA - MT;408000;0;0;0
ROBERTO DORNER;28240004-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.7676;HOSPITAL DE CÂNCER (ASSOCIAÇÃO MATOGROSSENSE DE COMBATE AO CÂNCER - AMCC) - NO MUNICÍPIO DE CUIABÁ - MT;200000;0;0;0
ROBERTO DORNER;28240005-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5318;NO MUNICÍPIO DE DOM AQUINO - MT;120000;0;0;0
ROBERTO DORNER;28240006-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5372;NO MUNICÍPIO DE PORTO DOS GAÚCHOS - MT;120000;0;0;0
ROBERTO DORNER;28240007-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5403;NO MUNICÍPIO DE TABAPORÃ - MT;224000;0;0;0
ROBERTO DORNER;28240008-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5285;NO MUNICÍPIO DE APIACÁS - MT;120000;0;0;0
ROBERTO DORNER;28240009-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5308;NO MUNICÍPIO DE COLÍDER - MT;120000;0;0;0
ROBERTO DORNER;28240010-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5346;NO MUNICÍPIO DE IPIRANGA DO NORTE - MT;120000;0;0;0
ROBERTO DORNER;28240011-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5327;NO MUNICÍPIO DE ITAÚBA - MT;120000;0;0;0
ROBERTO DORNER;28240012-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5334;NO MUNICÍPIO DE JURUENA - MT;120000;0;0;0
ROBERTO DORNER;28240013-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.5359;NO MUNICÍPIO DE NOVO HORIZONTE DO NORTE - MT;150000;0;0;0
ROBERTO DORNER;28240014-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5358;NO MUNICÍPIO DE NOVO MUNDO - MT;120000;0;0;0
ROBERTO DORNER;28240015-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5406;NO MUNICÍPIO DE TERRA NOVA DO NORTE - MT;120000;0;0;0
ROBERTO DORNER;28240016-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5412;NO MUNICÍPIO DE VERA - MT;120000;0;0;0
ROBERTO DORNER;28240017-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5324;NO MUNICÍPIO DE GUARANTÃ DO NORTE - MT;120000;0;0;0
ROBERTO DORNER;28240018-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5383;NO MUNICÍPIO DE SANTA CARMEM - MT;120000;0;0;0
ROBERTO DORNER;28240019-2015;MINISTÉRIO DO TURISMO;23.695.2076.10V0.5401;NO MUNICÍPIO DE SINOP - MT;250000;0;0;0
ROBERTO DORNER;28240020-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.5293;NO MUNICÍPIO DE BARRA DO GARÇAS - MT;1000000;1000000;1000000;0
ROBERTO DORNER;28240021-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5295;NO MUNICÍPIO DE BRASNORTE - MT;120000;0;0;0
ROBERTO DORNER;28240022-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5395;NO MUNICÍPIO DE SANTA TEREZINHA - MT;300000;0;0;0
ROBERTO DORNER;28240023-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.5401;NO MUNICÍPIO DE SINOP - MT;1000000;0;0;0
ROBERTO DORNER;28240024-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5340;NO MUNICÍPIO DE MARCELÂNDIA - MT;120000;0;0;0
ROBERTO DORNER;28240025-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5401;NO MUNICÍPIO DE SINOP - MT;3200300;2701500;2701500;1063100
ROBERTO FREIRE;12340001-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3621;NO MUNICÍPIO DE ITAPETININGA - SP;350000;0;0;0
ROBERTO FREIRE;12340002-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3776;NO MUNICÍPIO DE PAULÍNIA - SP;600000;0;0;0
ROBERTO FREIRE;12340003-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;1374600;0;0;0
ROBERTO FREIRE;12340004-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.7244;INSTITUTO DO CORAÇÃO - INCOR (FUNDAÇÃO ZERBINI) - NO MUNICÍPIO DE SÃO PAULO - SP;800000;800000;800000;800000
ROBERTO FREIRE;12340005-2015;MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;19.571.2021.20US.7012;FUNDAÇÃO DE AMPARO À PESQUISA DO ESTADO DE SÃO PAULO - FAPESP - NO ESTADO DE SÃO PAULO;2000000;988231;988231;988231
ROBERTO FREIRE;12340006-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.7242;GRUPO DE APOIO AO ADOLESCENTE E À CRIANÇA COM CÂNCER (GRAACC) - NO MUNICÍPIO DE SÃO PAULO - SP;500000;175500;175500;175500
ROBERTO FREIRE;12340007-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3474;NO MUNICÍPIO DE CAMPINAS - SP;900000;501544;501544;501544
ROBERTO FREIRE;12340008-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3474;NO MUNICÍPIO DE CAMPINAS - SP;900000;395500;395500;395500
ROBERTO FREIRE;12340009-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3908;NO MUNICÍPIO DE SANTOS - SP;500000;249940;249940;249940
ROBERTO FREIRE;12340010-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3914;NO MUNICÍPIO DE SÃO JOÃO DA BOA VISTA - SP;600000;299955;299955;299955
ROBERTO FREIRE;12340011-2015;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.847.2030.0509.3366;NO MUNICÍPIO DE ADAMANTINA - SP;300000;296836;296836;0
ROBERTO FREIRE;12340012-2015;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.847.2030.0509.3383;NO MUNICÍPIO DE ALVINLÂNDIA - SP;500000;296567;296567;0
ROBERTO FREIRE;12340013-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3543;NO MUNICÍPIO DE FERNANDÓPOLIS - SP;600000;300000;300000;300000
ROBERTO FREIRE;12340014-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3776;NO MUNICÍPIO DE PAULÍNIA - SP;400000;0;0;0
ROBERTO FREIRE;12340014-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8933.3549;NO MUNICÍPIO DE FLÓRIDA PAULISTA - SP;100000;0;0;0
ROBERTO FREIRE;12340015-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3591;NO MUNICÍPIO DE IBIÚNA - SP;500000;0;0;0
ROBERTO FREIRE;12340016-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3620;NO MUNICÍPIO DE ITAPECERICA DA SERRA - SP;500000;299926;299926;299926
ROBERTO FREIRE;12340017-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3621;NO MUNICÍPIO DE ITAPETININGA - SP;217905;0;0;0
ROBERTO FREIRE;12340017-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3739;NO MUNICÍPIO DE NOVA GUATAPORANGA - SP;282095;181715;181715;181715
ROBERTO FREIRE;12340018-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3764;NO MUNICÍPIO DE PANORAMA - SP;475390;0;0;0
ROBERTO FREIRE;12340018-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3776;NO MUNICÍPIO DE PAULÍNIA - SP;24610;0;0;0
ROBERTO FREIRE;12340019-2015;MINISTÉRIO DA INTEGRAÇÃO NACIONAL;18.544.2051.1851.3766;NO MUNICÍPIO DE PARAIBUNA - SP;800000;0;0;0
ROBERTO FREIRE;12340020-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3621;NO MUNICÍPIO DE ITAPETININGA - SP;1450;0;0;0
ROBERTO FREIRE;12340020-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3849;NO MUNICÍPIO DE RIBEIRÃO DO SUL - SP;498550;248550;248550;49710
ROBERTO FREIRE;12340021-2015;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.847.2030.0509.3849;NO MUNICÍPIO DE RIBEIRÃO DO SUL - SP;300000;149604;149604;0
ROBERTO FREIRE;12340022-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3909;NO MUNICÍPIO DE SÃO BENTO DO SAPUCAÍ - SP;500000;209320;209320;209320
ROBERTO FREIRE;12340023-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3971;NO MUNICÍPIO DE TEJUPÁ - SP;300000;299540;299540;99548
ROBERTO FREIRE;12340024-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3776;NO MUNICÍPIO DE PAULÍNIA - SP;117267;0;0;0
ROBERTO FREIRE;12340024-2015;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3979;NO MUNICÍPIO DE TREMEMBÉ - SP;382733;194233;194233;194233
ROBERTO FREIRE;12340025-2015;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;1000000;0;0;0
ROBERTO GÓES;37480001-2017;MINISTÉRIO DA DEFESA;05.244.2058.1211.0016;NO ESTADO DO AMAPÁ;1500000;0;0;0
ROBERTO GÓES;37480002-2017;INSTITUTO FEDERAL DO AMAPÁ;12.363.2080.20RG.0016;NO ESTADO DO AMAPÁ;500000;0;0;0
ROBERTO GÓES;37480003-2017;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0016;NO ESTADO DO AMAPÁ;5000000;5000000;0;0
ROBERTO GÓES;37480004-2017;MINISTÉRIO DO ESPORTE;27.812.2035.20JP.0016;NO ESTADO DO AMAPÁ;500000;0;0;0
ROBERTO GÓES;37480005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;219538;0;0;0
ROBERTO GÓES;37480006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0016;NO ESTADO DO AMAPÁ;2000000;0;0;0
ROBERTO GÓES;37480007-2017;FUNDO NACIONAL DE SAÚDE;10.303.2015.7690.0016;NO ESTADO DO AMAPÁ;800000;0;0;0
ROBERTO GÓES;37480008-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0016;NO ESTADO DO AMAPÁ;4800000;4800000;0;0
ROBERTO GÓES;37480001-2016;FUNDO NACIONAL DE CULTURA;13.392.2027.14U2.0016;NO ESTADO DO AMAPÁ;100000;0;0;0
ROBERTO GÓES;37480002-2016;MINISTÉRIO DO ESPORTE;27.812.2035.20JQ.0016;NO ESTADO DO AMAPÁ;1621218;1421195;1421195;1421195
ROBERTO GÓES;37480003-2016;MINISTÉRIO DA JUSTIÇA;14.422.2081.8974.0016;NO ESTADO DO AMAPÁ;200000;192699;192699;0
ROBERTO GÓES;37480004-2016;MINISTÉRIO DA DEFESA;05.244.2058.1211.0399;NO MUNICÍPIO DE FERREIRA GOMES - AP;300000;0;0;0
ROBERTO GÓES;37480005-2016;MINISTÉRIO DA DEFESA;05.244.2058.1211.0016;NO ESTADO DO AMAPÁ;1050000;1050000;1050000;1050000
ROBERTO GÓES;37480006-2016;MINISTÉRIO DA DEFESA;05.244.2058.1211.0016;NO ESTADO DO AMAPÁ;2000000;2000000;2000000;0
ROBERTO GÓES;37480007-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3428;NO MUNICÍPIO DE BARRETOS - SP;3750000;3750000;3750000;3750000
ROBERTO GÓES;37480008-2016;MINISTÉRIO DA DEFESA;05.244.2058.1211.0403;NO MUNICÍPIO DE MAZAGÃO - AP;400000;400000;400000;400000
ROBERTO GÓES;37480009-2016;MINISTÉRIO DA DEFESA;05.244.2058.1211.0406;NO MUNICÍPIO DE PRACUÚBA - AP;400000;400000;400000;100000
ROBERTO GÓES;37480010-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0402;NO MUNICÍPIO DE MACAPÁ - AP;1000000;1000000;1000000;1000000
ROBERTO GÓES;37480011-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0016;NO ESTADO DO AMAPÁ;2921218;2063361;2063361;2063361
ROBERTO GÓES;37480012-2016;MINISTÉRIO DAS MULHERES, DA IGUALDADE RACIAL E DOS DIREITOS HUMANOS - ADMINISTRAÇÃO DIRETA;14.422.2016.210B.0016;NO ESTADO DO AMAPÁ;0;0;0;101291
ROBERTO GÓES;37480012-2016;MINISTÉRIO DAS MULHERES, IGUALDADE RACIAL E DIREITOS HUMANOS - ADMINISTRAÇÃO DIRETA;14.422.2016.210B.0016;NO ESTADO DO AMAPÁ;400000;101291;101291;0
ROBERTO GÓES;37480013-2016;FUNDO NACIONAL DE CULTURA;13.392.2027.20ZF.0016;NO ESTADO DO AMAPÁ;200000;0;0;0
ROBERTO GÓES;37480014-2016;MINISTÉRIO DA DEFESA;05.244.2058.1211.0016;NO ESTADO DO AMAPÁ;1000000;1000000;1000000;0
ROBERTO MUNIZ;38450003-2017;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0029;NO ESTADO DA BAHIA;659769;643275;0;0
