Autor;Emenda;UO (Ajustada);Funcional;Ação + Subtítulo;Valor aprovado;Empenhado;Depesa Executada;Pago
ROBERTO GÓES;37480008-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0016;NO ESTADO DO AMAPÁ;0;4800000;0;0
ROBERTO MUNIZ;38450009-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0029;NO ESTADO DA BAHIA;100;0;0;0
ROBERTO MUNIZ;38450011-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;0;250000;0;0
ROBERTO MUNIZ;38450012-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;0;250000;0;0
ROBERTO MUNIZ;38450013-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;-100;249900;0;0
ROBERTO MUNIZ;38450017-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0029;NO ESTADO DA BAHIA;0;749970;0;0
ROBERTO REQUIÃO;22810001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;0;1914770;0;0
ROBERTO REQUIÃO;22810004-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0041;NO ESTADO DO PARANÁ;0;1439665;0;0
ROBERTO REQUIÃO;22810005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;0;1849950;0;0
ROBERTO REQUIÃO;22810002-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;0;0;0;1500000
ROBERTO REQUIÃO;22810007-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;0;0;0;200000
ROBERTO REQUIÃO;22810012-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0041;NO ESTADO DO PARANÁ;0;0;0;245850
ROBERTO REQUIÃO;22810003-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0041;NO ESTADO DO PARANÁ;0;0;0;319605
ROBERTO ROCHA;38110001-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0021;NO ESTADO DO MARANHÃO;0;0;0;22125
ROBERTO ROCHA;38110004-2016;FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO;12.364.2080.20RK.7104;IMPLANTAÇÃO DA UNIVERSIDADE DA MATURIDADE NA UFMA - NO ESTADO DO MARANHÃO;0;0;0;116475
ROBERTO ROCHA;38110006-2016;EMPRESA BRASILEIRA DE PESQUISA AGROPECUÁRIA - EMBRAPA;20.573.2042.8924.0021;NO ESTADO DO MARANHÃO;0;0;0;4276
ROBERTO SALES;37490002-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0033;NO ESTADO DO RIO DE JANEIRO;0;300000;0;0
ROBERTO SALES;37490003-2017;FUNDAÇÃO NACIONAL DE SAÚDE;10.305.2015.20T6.0033;NO ESTADO DO RIO DE JANEIRO;-1000000;0;0;0
ROBERTO SALES;37490010-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0033;NO ESTADO DO RIO DE JANEIRO;17500;0;0;0
ROBERTO SALES;37490010-2017;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2052.20Y1.0033;NO ESTADO DO RIO DE JANEIRO;-15000;0;0;0
ROBERTO SALES;37490012-2017;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0033;NO ESTADO DO RIO DE JANEIRO;-2500;0;0;0
ROBERTO SALES;37490001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0033;NO ESTADO DO RIO DE JANEIRO;1000000;7739538;0;0
ROBERTO SALES;37490016-2016;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;12.364.2080.20RK.0033;NO ESTADO DO RIO DE JANEIRO;0;0;0;567
ROCHA;37800001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0012;NO ESTADO DO ACRE;250000;1536400;0;0
ROCHA;37800003-2017;MINISTÉRIO DA DEFESA;05.244.2058.1211.0012;NO ESTADO DO ACRE;200000;0;0;0
ROCHA;37800003-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0012;NO ESTADO DO ACRE;-200000;0;0;0
ROCHA;37800007-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0012;NO ESTADO DO ACRE;0;725930;0;0
ROCHA;37800008-2017;FUNDAÇÃO NACIONAL DE SAÚDE;10.512.2068.7652.0012;NO ESTADO DO ACRE;-250000;0;0;0
RODRIGO DE CASTRO;24880004-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;0;3170000;0;0
RODRIGO DE CASTRO;24880005-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0031;NO ESTADO DE MINAS GERAIS;0;499920;0;0
RODRIGO DE CASTRO;24880006-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0031;NO ESTADO DE MINAS GERAIS;0;300000;0;0
RODRIGO DE CASTRO;24880002-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0031;NO ESTADO DE MINAS GERAIS;0;0;0;54428
RODRIGO DE CASTRO;24880004-2015;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.7088;EM MUNICÍPIOS - NO ESTADO DE MINAS GERAIS;0;0;0;70578
RODRIGO DE CASTRO;24880013-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0031;NO ESTADO DE MINAS GERAIS;0;0;0;737550
RODRIGO GARCIA;28750002-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;0;3659825;0;0
RODRIGO MAIA;35780001-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0033;NO ESTADO DO RIO DE JANEIRO;0;1000000;0;0
RODRIGO MAIA;35780004-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3359;NO MUNICÍPIO DE TERESÓPOLIS - RJ;0;39990;0;0
RODRIGO MAIA;35780012-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3362;NO MUNICÍPIO DE VALENÇA - RJ;0;249910;0;0
RODRIGO MAIA;35780013-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3341;NO MUNICÍPIO DO RIO DE JANEIRO - RJ;0;500000;0;0
RODRIGO MAIA;35780014-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3323;NO MUNICÍPIO DE NOVA IGUAÇU - RJ;0;3000000;0;0
RODRIGO MAIA;35780015-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;800000;0;0
RODRIGO MAIA;35780016-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3362;NO MUNICÍPIO DE VALENÇA - RJ;0;1000000;0;0
RODRIGO MAIA;35780003-2016;COLÉGIO PEDRO II;12.368.2080.20RI.7000;CAMPOS HUMAITÁ I - NO ESTADO DO RIO DE JANEIRO;0;0;0;39603
RODRIGO MAIA;35780005-2016;HOSPITAL UNIVERSITÁRIO GAFFREE E GUINLE;12.302.2080.4086.0033;NO ESTADO DO RIO DE JANEIRO;0;0;0;561
RODRIGO MARTINS;37500003-2017;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0022;NO ESTADO DO PIAUÍ;550000;163;163;0
RODRIGO MARTINS;37500007-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0022;NO ESTADO DO PIAUÍ;0;912925;0;0
RODRIGO MARTINS;37500008-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0022;NO ESTADO DO PIAUÍ;0;4659768;0;0
RODRIGO MARTINS;37500009-2017;MINISTÉRIO DO TURISMO;23.695.2076.20Y3.0022;NO ESTADO DO PIAUÍ;-200000;0;0;0
RODRIGO MARTINS;37500010-2017;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0022;NO ESTADO DO PIAUÍ;-350000;0;0;0
RODRIGO PACHECO;37510001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;1950000;2859769;0;0
RODRIGO PACHECO;37510002-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0031;NO ESTADO DE MINAS GERAIS;-300000;0;0;0
RODRIGO PACHECO;37510003-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;2159769;0;0;0
RODRIGO PACHECO;37510003-2017;JUSTIÇA FEDERAL DE PRIMEIRO GRAU;02.122.0569.1A59.2901;NO MUNICÍPIO DE PASSOS - MG;-2159769;0;0;0
RODRIGO PACHECO;37510004-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0031;NO ESTADO DE MINAS GERAIS;-350000;0;0;0
RODRIGO PACHECO;37510005-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0031;NO ESTADO DE MINAS GERAIS;-1300000;0;0;0
RODRIGO PACHECO;37510008-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;0;0;0;100000
ROGÉRIO CARVALHO;27340015-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.1863;NO MUNICÍPIO DE CARIRA - SE;0;0;0;135176
ROGÉRIO MARINHO;24470002-2017;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0024;NO ESTADO DO RIO GRANDE DO NORTE;-950000;0;0;0
ROGÉRIO MARINHO;24470003-2017;FUNDO NACIONAL DE HABITAÇÃO DE INTERESSE SOCIAL - FNHIS;16.482.2049.10SJ.0024;NO ESTADO DO RIO GRANDE DO NORTE;-750000;245850;0;0
ROGÉRIO MARINHO;24470004-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0024;NO ESTADO DO RIO GRANDE DO NORTE;862000;0;0;0
ROGÉRIO MARINHO;24470005-2017;DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS - DNOCS;18.544.2084.1851.0024;NO ESTADO DO RIO GRANDE DO NORTE;-62000;0;0;0
ROGÉRIO MARINHO;24470006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.7232;HOSPITAL MATERNIDADE GUIOMAR FERNANDES - ALEXANDRIA - RN;-60000;0;0;0
ROGÉRIO MARINHO;24470008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8020;LIGA NORTE RIOGRANDENSE CONTRA O CÂNCER - NO ESTADO DO RIO GRANDE DO NORTE;-100000;150000;0;0
ROGÉRIO MARINHO;24470009-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0024;NO ESTADO DO RIO GRANDE DO NORTE;940000;4131000;0;0
ROGÉRIO MARINHO;24470010-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8786;INSTITUTO DE PROTEÇÃO E ASSISTÊNCIA À INFÂNCIA DO RIO GRANDE DO NORTE (HOSPITAL INFANTIL VARELA SANTIAGO - NATAL - RN;-60000;0;0;0
ROGÉRIO MARINHO;24470011-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0024;NO ESTADO DO RIO GRANDE DO NORTE;-10000;579650;0;0
ROGÉRIO MARINHO;24470012-2017;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0024;NO ESTADO DO RIO GRANDE DO NORTE;599000;0;0;0
ROGÉRIO MARINHO;24470013-2017;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;12.364.2080.20RK.7098;INSTITUTO METRÓPOLE DIGITAL (IMD/UFRN) - NO ESTADO DO RIO GRANDE DO NORTE;-200000;0;0;500000
ROGÉRIO MARINHO;24470014-2017;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO;12.364.2080.0048.7238;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN) – NO ESTADO DO RIO GRANDE DO NORTE;-49000;0;0;0
ROGÉRIO MARINHO;24470015-2017;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;12.364.2080.20RK.0024;NO ESTADO DO RIO GRANDE DO NORTE;-50000;0;0;0
ROGÉRIO MARINHO;24470016-2017;MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA E COMÉRCIO EXTERIOR;22.661.2079.210E.0024;NO ESTADO DO RIO GRANDE DO NORTE;-50000;0;0;0
ROGÉRIO MARINHO;24470017-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;-60000;140000;0;0
ROGÉRIO MARINHO;24470016-2016;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;12.364.2080.20RK.7098;INSTITUTO METRÓPOLE DIGITAL (IMD/UFRN) - NO ESTADO DO RIO GRANDE DO NORTE;0;0;0;4539
ROGÉRIO PENINHA MENDONÇA;28560004-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0042;NO ESTADO DE SANTA CATARINA;150000;0;0;0
ROGÉRIO PENINHA MENDONÇA;28560004-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0042;NO ESTADO DE SANTA CATARINA;-150000;199780;0;0
ROGÉRIO PENINHA MENDONÇA;28560005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;100000;0;0
ROGÉRIO PENINHA MENDONÇA;28560006-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0042;NO ESTADO DE SANTA CATARINA;0;793040;0;0
ROGÉRIO PENINHA MENDONÇA;28560007-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0042;NO ESTADO DE SANTA CATARINA;0;1463184;0;0
ROGÉRIO PENINHA MENDONÇA;28560004-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0042;NO ESTADO DE SANTA CATARINA;0;0;0;122925
ROGÉRIO PENINHA MENDONÇA;28560005-2016;MINISTÉRIO DO TURISMO;23.695.2076.10V0.0042;NO ESTADO DE SANTA CATARINA;0;0;0;121875
ROGÉRIO PENINHA MENDONÇA;28560004-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0042;NO ESTADO DE SANTA CATARINA;0;0;0;364110
ROGÉRIO ROSSO;26620001-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0053;NO DISTRITO FEDERAL;-360000;0;0;0
ROGÉRIO ROSSO;26620007-2017;MINISTÉRIO DA DEFESA;05.243.2058.20IG.7012;ADEQUAÇÃO DAS INSTALAÇÕES DO CCOMGEX - BRASÍLIA - DF;0;199999;0;0
ROGÉRIO ROSSO;26620008-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5482;NO MUNICÍPIO DE CIDADE OCIDENTAL - GO;-1000000;0;0;0
ROGÉRIO ROSSO;26620009-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5483;NO MUNICÍPIO DE COCALZINHO DE GOIÁS - GO;-110000;0;0;0
ROGÉRIO ROSSO;26620011-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0053;NO DISTRITO FEDERAL;1470000;3182000;0;0
ROGÉRIO ROSSO;26620013-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5482;NO MUNICÍPIO DE CIDADE OCIDENTAL - GO;0;250000;0;0
ROGÉRIO ROSSO;26620018-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;619538;0;0
ROGÉRIO ROSSO;26620020-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0053;NO DISTRITO FEDERAL;0;408000;0;0
ROMÁRIO;37990001-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0033;NO ESTADO DO RIO DE JANEIRO;0;2509620;0;0
ROMÁRIO;37990003-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0033;NO ESTADO DO RIO DE JANEIRO;0;850000;0;0
ROMÁRIO;37990005-2017;MINISTÉRIO DA JUSTIÇA;14.242.2063.210N.0033;NO ESTADO DO RIO DE JANEIRO;0;300000;0;0
ROMÁRIO;37990009-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;350000;0;0
ROMERO JUCÁ;22820002-2017;FUNDO NACIONAL DE SAÚDE;10.305.2015.20YJ.0238;NO MUNICÍPIO DE BOA VISTA - RR;-1686533;0;0;0
ROMERO JUCÁ;22820004-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0238;NO MUNICÍPIO DE BOA VISTA - RR;1686533;0;0;0
RÔMULO GOUVEIA;24500005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1392;NO MUNICÍPIO DE CAMPINA GRANDE - PB;0;500000;0;0
RÔMULO GOUVEIA;24500006-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.7370;FUNDAÇÃO NAPOLEÃO LAUREANO (HOSPITAL NAPOLEÃO LAUREANO) - JOÃO PESSOA - PB;0;500000;0;0
RÔMULO GOUVEIA;24500011-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0025;NO ESTADO DA PARAÍBA;0;1892778;0;0
RÔMULO GOUVEIA;24500012-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0025;NO ESTADO DA PARAÍBA;0;2285865;0;0
RÔMULO GOUVEIA;24500019-2016;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;12.364.2080.20RK.1392;NO MUNICÍPIO DE CAMPINA GRANDE - PB;0;0;0;23414
RÔMULO GOUVEIA;24500020-2016;UNIVERSIDADE FEDERAL DA PARAÍBA;12.364.2080.8282.0025;NO ESTADO DA PARAÍBA;0;0;0;98964
RONALDO BENEDET;28570006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;0;100000;0;0
RONALDO BENEDET;28570007-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0042;NO ESTADO DE SANTA CATARINA;0;2250000;0;0
RONALDO BENEDET;28570009-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0042;NO ESTADO DE SANTA CATARINA;0;450000;0;0
RONALDO BENEDET;28570010-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0042;NO ESTADO DE SANTA CATARINA;0;1096000;0;0
RONALDO BENEDET;28570004-2016;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0042;NO ESTADO DE SANTA CATARINA;0;0;0;7379
RONALDO BENEDET;28570006-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0042;NO ESTADO DE SANTA CATARINA;0;0;0;88590
RONALDO CAIADO;38000004-2017;SUPERINTENDÊNCIA DO DESENVOLVIMENTO DO CENTRO-OESTE - SUDECO;19.691.2029.8902.5501;NO MUNICÍPIO DE FAINA - GO;0;300000;0;0
RONALDO CAIADO;38000006-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0052;NO ESTADO DE GOIÁS;-210000;300000;0;0
RONALDO CAIADO;38000007-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0052;NO ESTADO DE GOIÁS;210000;1363065;0;0
RONALDO CAIADO;38000008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0052;NO ESTADO DE GOIÁS;0;300000;0;0
RONALDO CAIADO;38000009-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;250000;0;0
RONALDO CAIADO;38000003-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0052;NO ESTADO DE GOIÁS;0;0;0;122925
RONALDO CAIADO;18460003-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0052;NO ESTADO DE GOIÁS;0;0;0;122925
RONALDO CARLETTO;37520001-2017;FUNDO NACIONAL ANTIDROGAS - FUNAD;14.422.2085.20IE.2338;NO MUNICÍPIO DE VITÓRIA DA CONQUISTA - BA;-99999;0;0;0
RONALDO CARLETTO;37520002-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0029;NO ESTADO DA BAHIA;199999;0;0;0
RONALDO CARLETTO;37520003-2017;FUNDO NACIONAL DE HABITAÇÃO DE INTERESSE SOCIAL - FNHIS;16.482.2049.10SJ.2222;NO MUNICÍPIO DE PEDRO ALEXANDRE - BA;0;493100;0;0
RONALDO CARLETTO;37520004-2017;MINISTÉRIO DA INTEGRAÇÃO NACIONAL;18.544.2084.1851.0029;NO ESTADO DA BAHIA;-100000;500000;0;0
RONALDO CARLETTO;37520005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0029;NO ESTADO DA BAHIA;0;1650000;0;0
RONALDO CARLETTO;37520006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0029;NO ESTADO DA BAHIA;399999;0;0;0
RONALDO CARLETTO;37520006-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;-399999;0;0;0
RONALDO CARLETTO;37520007-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0029;NO ESTADO DA BAHIA;190000;0;0;0
RONALDO CARLETTO;37520007-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0029;NO ESTADO DA BAHIA;-190000;3158325;0;0
RONALDO CARLETTO;37520008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0029;NO ESTADO DA BAHIA;0;250000;0;0
RONALDO CARLETTO;37520013-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0029;NO ESTADO DA BAHIA;0;0;0;62630
RONALDO FONSECA;28310007-2017;MINISTÉRIO DA JUSTIÇA;14.243.2062.14UF.0053;NO DISTRITO FEDERAL;-1200000;0;0;0
RONALDO FONSECA;28310007-2017;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0053;NO DISTRITO FEDERAL;900000;0;0;0
RONALDO FONSECA;28310009-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0053;NO DISTRITO FEDERAL;300000;2175000;0;0
RONALDO FONSECA;28310015-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.5604;NO MUNICÍPIO DE PLANALTINA - GO;0;700000;0;0
RONALDO FONSECA;28310020-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5424;NO MUNICÍPIO DE ÁGUAS LINDAS DE GOIÁS - GO;0;725000;0;0
RONALDO FONSECA;28310002-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0053;NO DISTRITO FEDERAL;0;0;0;900000
RONALDO FONSECA;28310008-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.5424;NO MUNICÍPIO DE ÁGUAS LINDAS DE GOIÁS - GO;0;0;0;246550
RONALDO LESSA;37530001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0027;NO ESTADO DE ALAGOAS;473873;3429884;0;0
RONALDO LESSA;37530004-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0027;NO ESTADO DE ALAGOAS;-373873;1148000;0;0
RONALDO LESSA;37530005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0027;NO ESTADO DE ALAGOAS;-100000;99650;0;0
RONALDO LESSA;37530010-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;100000;0;0
RONALDO LESSA;37530005-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0027;NO ESTADO DE ALAGOAS;0;0;0;2883471
RONALDO MARTINS;37540006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0023;NO ESTADO DO CEARÁ;0;3850000;0;0
RONALDO MARTINS;37540007-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0023;NO ESTADO DO CEARÁ;0;1603417;0;0
RONALDO NOGUEIRA;29220002-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0043;NO ESTADO DO RIO GRANDE DO SUL;0;0;0;245850
RONEY NEMER;37550001-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0053;NO DISTRITO FEDERAL;697022;0;0;0
RONEY NEMER;37550002-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0053;NO DISTRITO FEDERAL;0;1159768;0;0
RONEY NEMER;37550003-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.20B0.0053;NO DISTRITO FEDERAL;-188000;0;0;0
RONEY NEMER;37550005-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0053;NO DISTRITO FEDERAL;-509000;0;0;0
RONEY NEMER;37550006-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5630;NO MUNICÍPIO DE SANTO ANTÔNIO DO DESCOBERTO - GO;0;450000;0;0
RONEY NEMER;37550007-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.5482;NO MUNICÍPIO DE CIDADE OCIDENTAL - GO;-22;300050;0;0
RONEY NEMER;37550022-2017;INSTITUTO DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO NACIONAL;13.391.2027.20ZH.0053;NO DISTRITO FEDERAL;-150000;0;0;0
RONEY NEMER;37550022-2017;MINISTÉRIO DO ESPORTE;27.811.2035.20YA.0053;NO DISTRITO FEDERAL;150000;0;0;0
RONEY NEMER;37550025-2017;MINISTÉRIO DO ESPORTE;27.811.2035.20YA.0053;NO DISTRITO FEDERAL;0;-147817;0;0
RONEY NEMER;37550004-2016;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO;21.606.2012.210O.0053;NO DISTRITO FEDERAL;0;0;0;74118
RONEY NEMER;37550015-2016;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0053;NO DISTRITO FEDERAL;0;0;0;179489
ROSANGELA GOMES;37560004-2017;MINISTÉRIO DAS CIDADES;17.512.2068.10SC.0033;NO ESTADO DO RIO DE JANEIRO;0;354411;0;0
ROSANGELA GOMES;37560010-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0033;NO ESTADO DO RIO DE JANEIRO;0;1543698;0;0
ROSE DE FREITAS;38010003-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0032;NO ESTADO DO ESPÍRITO SANTO;0;7370860;0;0
ROSE DE FREITAS;38010006-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;159769;0;0
ROSE DE FREITAS;38010008-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0032;NO ESTADO DO ESPÍRITO SANTO;0;0;0;1900
ROSINHA DA ADEFAL;27290001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0027;NO ESTADO DE ALAGOAS;0;2459769;0;0
ROSINHA DA ADEFAL;27290004-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.1774;NO MUNICÍPIO DE DELMIRO GOUVEIA - AL;0;700000;0;0
ROSINHA DA ADEFAL;27290005-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.1815;NO MUNICÍPIO DE PALMEIRA DOS ÍNDIOS - AL;0;1336990;0;0
ROSINHA DA ADEFAL;27290006-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.1823;NO MUNICÍPIO DE PILAR - AL;0;663000;0;0
